Checking system parameters...
System parameters already optimal

Starting GameServer (release, LOG_LEVEL=error, ENABLE_REEVALUATION=false; log file: /tmp/ws-loadtest-gameserver.log)...
Waiting for server to listen on 8080...
Starting system monitoring...

> build
> tsc -p tsconfig.json

Running load test...
Report written to /workspace/Examples/GameDemo/ws-loadtest/results-hummingbird/rq3-rerun-2026-02-06/scalability-2026-02-06T12-57-57/run-3/ws-loadtest-1770382993618.{json,html}
2026-02-06 13:03:02.414 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=5819AD0E-DDB1-48E6-A75A-E906E596C543
2026-02-06 13:03:02.414 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=8A38161B-4240-46A3-8F18-638130983EF2
2026-02-06 13:03:02.414 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=379BE7B7-82D2-4A3A-A8D5-BCE79536F5AE
2026-02-06 13:03:02.414 ERROR [HeroDefenseServer] WebSocket error sessionID=B2307872-D198-4ED9-B043-DC61DA4984C9, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 13:03:02.414 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=AF567D82-A232-4785-B04A-DE3E67C44CB3
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error sessionID=F1FDE19B-C9B3-48AB-856B-F939AB1364C1, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=84B8ACB7-F165-4DA1-9B16-A1D3EA339D41
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error sessionID=A8893089-84C4-42D0-855F-62E657072815, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=7B0C28B4-CF9F-48D5-9CA1-6E0A8D17818A
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error sessionID=66BE6A5F-A97B-401E-A59A-F91B5E234FD3, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=529688BA-1455-453F-A034-E05A8B33B713
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error sessionID=40D1EFBD-1447-4502-B031-C8D5DB003B45, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=B8D6FC22-A417-497B-913E-668C1598D6B1
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error sessionID=07978FF8-AB51-401E-9B9F-6989406E89D6, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=53172BDB-AC8D-4208-9A9D-3179DE999322
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error sessionID=0671786B-3584-4B91-84F3-62CF14462BFC, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=E954B0DE-AAE4-4F75-8FC0-53BC492D63B2
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=77A89615-B8DB-451E-A0A4-3950B165DD57
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=2C804C0E-4B67-49E9-BD82-676BDF7AE9B2
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=8F361860-F78A-419F-A3C8-860682877A3C
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=39B86249-AC50-4F56-8EA3-87772028BD00
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=52DF388A-39B5-4906-8146-9147008CB571
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=FF9B5F01-C629-4E95-B612-BA2D76A33CB8
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=B4FE6706-E58F-4BF8-9F43-4549C6BA0BD9
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=965777DD-D215-4C5B-9C75-2085E5A93124
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=E9C85F6E-2786-40BE-BE99-6985FEAE757D
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=5805E69E-CB2E-4478-ACBB-8DC91E7092A8
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=A73D2BED-3827-4B1C-985F-9C7AECBCDDF1
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error sessionID=A861B127-9B88-4E53-AF0C-99C1C6CD94D7, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error sessionID=A7342472-62C7-4C81-9F00-33AF44AB770E, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error sessionID=E9BBF26A-380C-4A45-8C79-75C98981E0E3, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error sessionID=6E1103EF-84D9-47A5-8A83-742BD70C6918, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error sessionID=3BB3D08A-725F-440A-9683-11CA94EC0E3C, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 13:03:02.415 ERROR [HeroDefenseServer] WebSocket error sessionID=FE4E6AB8-1FF9-4A06-A9E5-B615E89835BC, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 13:03:02.416 ERROR [HeroDefenseServer] WebSocket error sessionID=FABF1A61-DCCC-4DFF-8690-2F731E6B3D4A, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 13:03:02.416 ERROR [HeroDefenseServer] WebSocket error sessionID=0AEFDD44-4F35-4D2C-A4E1-6FFDB85AEA69, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 13:03:02.416 ERROR [HeroDefenseServer] WebSocket error sessionID=F76E8F7B-404C-4883-B905-D5B6625986C1, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 13:03:02.416 ERROR [HeroDefenseServer] WebSocket error sessionID=DA8EAA79-EF50-49B7-9D33-29135C932AFE, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 13:03:02.416 ERROR [HeroDefenseServer] WebSocket error sessionID=BFBC9230-CC30-41CE-B8AF-330C2756500A, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 13:03:12.869 ERROR [HeroDefenseServer] WebSocket error sessionID=07C4E29B-D06E-4D46-B81C-E2B2D18D07F0, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
Reevaluation: no records generated (as expected).
Done. Reports in /workspace/Examples/GameDemo/ws-loadtest/results-hummingbird/rq3-rerun-2026-02-06/scalability-2026-02-06T12-57-57/run-3
