Checking system parameters...
System parameters already optimal

Starting GameServer (release, LOG_LEVEL=error, ENABLE_REEVALUATION=false; log file: /tmp/ws-loadtest-gameserver.log)...
Waiting for server to listen on 8080...
Starting system monitoring...

> build
> tsc -p tsconfig.json

Running load test...
Report written to /workspace/Examples/GameDemo/ws-loadtest/results/scalability-2026-02-06T14-24-28/run-1/ws-loadtest-1770387992702.{json,html}
2026-02-06 14:26:22.141 ERROR [HeroDefenseServer] WebSocket error sessionID=8A631AB9-7C5E-40FE-9A9C-5F7800150663, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:26:22.142 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=3B0DBAFB-676F-4FBA-8C9E-E4AD6A5806A8
2026-02-06 14:26:22.142 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=B10B8189-9479-4BE4-90D5-74B6F9D997E4
2026-02-06 14:26:22.144 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=3C77F7C6-8D36-4168-AD9D-31113AF1805E
2026-02-06 14:26:22.144 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=AFDF79DD-DCC1-4C58-8784-0BCEC73FA8F9
2026-02-06 14:26:22.144 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=8DF36CEB-DCE2-44E4-94AD-B1BDC05D8287
2026-02-06 14:26:22.144 ERROR [HeroDefenseServer] WebSocket error sessionID=9D8BB3A8-A981-444A-9B03-A75863307B60, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:26:22.144 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=67058D18-1765-4245-9970-643204EF3731
2026-02-06 14:26:22.144 ERROR [HeroDefenseServer] WebSocket error sessionID=B1764C05-164C-4BCD-9E19-E504B6A4F822, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:26:22.145 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=E1FEDCBF-3CCC-4DA5-B870-A37113E59363
2026-02-06 14:26:22.145 ERROR [HeroDefenseServer] WebSocket error sessionID=EE21265D-590B-4C8C-92EA-59D2F9D7DBC0, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:26:22.145 ERROR [HeroDefenseServer] WebSocket error sessionID=1E6E3A38-E891-402E-8539-5A21816E6E9D, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:26:22.145 ERROR [HeroDefenseServer] WebSocket error sessionID=D21BF5FD-0E74-40DF-A370-161842251B64, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:26:22.145 ERROR [HeroDefenseServer] WebSocket error sessionID=675F7AB9-130D-4A10-976E-38A77BA732F1, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:26:32.431 ERROR [HeroDefenseServer] WebSocket error sessionID=7E431498-6617-40DB-AA64-3D06900D8A86, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:26:32.431 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=5098C145-995D-4505-A76A-D1C01CEDF4AA
Reevaluation: no records generated (as expected).
Done. Reports in /workspace/Examples/GameDemo/ws-loadtest/results/scalability-2026-02-06T14-24-28/run-1
